chain_id,model,stage,replicate,source_set,parse_status,step_count,argument_categories,operations,evidence_sources,representative_claims,limitations_or_exclusions,raw_excerpt,action_step_recall,critical_evidence_recall,behavior_sequence_order,candidate_claim_precision,overclaim_slot_count,candidate_step_count
chain_23_e17_python_simplehttpserver_network_chain,gpt-5.4-mini,stage3,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,2,network_service_or_http_server:4; shell_or_batch_execution:3; other:3; alert_reference:3; boundary_exclusion:3,プロセス起動:1; ネットワーク接続確立:1,cbc-ngav:5; cbc-edr:3,python.exe / プロセス起動 / python.exe || python.exe / ネットワーク接続確立 / 10.193.66.115:41345,"parent_command_line は未確認です。 || python.exe の process path は未確認です。 || この範囲では child process、filemod、regmod の追加証拠は確認されていません。 || {'source_stream': 'cbc-edr', 'timestamp': '2022-07-18 18:50:23', 'alert_id': None, 'event_record_id': None, 'why_excluded': 'この時間帯・この python.exe に関連づく child process は確認されていません。'}",,1.0,1.0,1.0,1.0,0,
chain_24_e18_cmdexe_other_chain,gpt-5.4-mini,stage3,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,5,shell_or_batch_execution:11; dns_capture_or_collection:6; alert_reference:2; other:1; boundary_exclusion:1,バッチファイルを指定して cmd.exe が起動された:2; 子プロセスとして tshark.exe の起動が観測された:1; ファイルの作成またはオープンが観測された:1; 子プロセスとして python.exe の起動が観測された:1,cbc-edr:8,cmd.exe / バッチファイルを指定して cmd.exe が起動された / cmd.exe || cmd.exe / 子プロセスとして tshark.exe の起動が観測された / c:\program files\wireshark\tshark.exe || cmd.exe / ファイルの作成またはオープンが観測された / dns || cmd.exe / バッチファイルを指定して cmd.exe が起動された / cmd.exe,"PID/PPID、event_record_id、alert_id は今回の観測要約では確定できていない。 || ネットワーク接続証拠はこの要約内では確認できていない。 || cmd.exe の親プロセスはこの要約だけでは確定していない。 || {'time': '2022-07-18 21:04:34〜2022-07-18 21:04:38', 'source_stream': 'cbc-edr', 'why_excluded': 'apphelp.dll、winbrand.dll、ctiuser.dll、api-ms-win-core-synch-l1-2-0.dll、fltlib.dll などのモジュールロードが近傍に見えるが、今回の要約では具体的な code step の連鎖を接続する根拠としては使わない。', 'evidence_summary': 'モジュールロードの観測はあるが、cmd.exe からの因果的接続を code_sequence に組み込むための追加の対象操作証拠としては未使用。'}",,0.7777777777777778,0.6666666666666666,0.5,0.4,3,
chain_25_e18_dns_packet_capture_batch_chain,gpt-5.4-mini,stage3,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,5,shell_or_batch_execution:10; dns_capture_or_collection:4; alert_reference:1; other:1,バッチファイルを起動し、子プロセスを生成:2; バッチファイルを起動:1; 子プロセス関連の実行が継続:1; 子プロセスを生成:1,cbc-edr:16,cmd.exe / バッチファイルを起動 / C:\Users\aalsahee\Desktop\start_dns_logs.bat || cmd.exe / バッチファイルを起動し、子プロセスを生成 / C:\Users\aalsahee\Desktop\start_dns_logs.bat || cmd.exe / バッチファイルを起動し、子プロセスを生成 / C:\Users\aalsahee\Desktop\run_http_server.bat || cmd.exe / 子プロセス関連の実行が継続,要約内では `cmd.exe` 自体のネットワーク接続や対象オブジェクト操作は確認できませんでした。 || 一部の行では child_process の PID、event_record_id、alert_id が観測要約に含まれていないため null を保持しました。 || `source_stream` は観測要約に基づき `cbc-edr` を用いました。,,1.0,1.0,1.0,0.4,3,
chain_26_e18_python_simplehttpserver_network_chain,gpt-5.4-mini,stage3,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,3,other:8; network_service_or_http_server:2; boundary_exclusion:2; registry_persistence:1,process_start:1; child_process_start:1; network_connection:1,cbc-edr:6,python.exe / process_start / python.exe || python.exe / child_process_start / cvtres.exe || python.exe / network_connection / remote_port=0,"`pid=1600` の parent_process_name / parent_process_path / parent_command_line は未観測である。 || ファイル操作、レジストリ操作は今回の観測要約では確認できなかった。 || `pid=1600` と `pid=3384` の関係は未確認である。 || {'subject_process': {'name': 'python.exe', 'pid': 3384, 'path': None}, 'operation': 'process_start', 'object': {'type': 'process', 'name': 'python.exe', 'path': None, 'value': None, 'data': None}, 'command_line': 'python -m SimpleHTTPServer', 'source_stream': 'cbc-edr', 'why_excluded': '別個の python.exe 観測だが、`pid=1600` との親子関係や同一系列を示す証拠がないため、今回の code_steps には接続しない。'}",,0.6666666666666666,0.5,0.0,0.3333333333333333,2,
chain_01_e01_dns_packet_capture_batch_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,2,shell_or_batch_execution:7; dns_capture_or_collection:4; alert_reference:4; registry_persistence:1; other:1,バッチファイルを cmd.exe /c で実行した:2,cbc-edr-alerts:4,cmd.exe / バッチファイルを cmd.exe /c で実行した / start_dns_logs.bat || cmd.exe / バッチファイルを cmd.exe /c で実行した / run_http_server.bat,"CSV/JSON 以外の観測ログ本文は提示されていないため、ファイル生成、レジストリ変更、ネットワーク通信の有無は断定できない。 || pid=336 の後続子プロセスはこの範囲では確認できない。 || {'source_stream': 'cbc-edr-alerts', 'timestamp': '2022-07-15T13:18:55.479Z', 'alert_id': 'CFnKBKLTv6hUkBGFobRdg-565642', 'field': 'alert_pid', 'value': '3344', 'reason': '同一アラートの補助情報であり、独立した行動ではない。'} || {'source_stream': 'cbc-edr-alerts', 'timestamp': '2022-07-15T13:18:55.479Z', 'alert_id': 'CFnKBKLTv6hUkBGFobRdg-565642', 'field': 'alert_pid', 'value': '336', 'reason': '同時刻の別系統 cmd.exe であり、実行チェーン接続は cmdline 証拠のみで確認したため、alert 単位の近傍重複は補助扱い。'}",,1.0,0.0,1.0,0.8333333333333334,1,2
chain_02_e01_python_simplehttpserver_network_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,1,other:3; registry_persistence:1; alert_reference:1,network server として観測された:1,cbc-ngav:3,python.exe / network server として観測された,今回の取得結果では、python.exe の親プロセス、command line、子プロセス、通信先、ファイル操作、レジストリ操作は確認できていない。 || そのため、観測された behavior chain は network server としての単一ステップに限定される。,,0.6666666666666666,0.0,0.0,1.0,0,1
chain_04_e03_dns_packet_capture_batch_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,6,dns_capture_or_collection:14; shell_or_batch_execution:11; alert_reference:5; boundary_exclusion:3; other:1,network capture helper を起動した:3; file を read した:1; batch を実行した:1; ネットワークキャプチャのフィルタ付き起動を行った:1,cbc-edr-alerts:17; msft-security:4,cmd.exe / file を read した / C:\Users\aalsahee\Desktop\start_dns_logs.bat || cmd.exe / batch を実行した / C:\Users\aalsahee\Desktop\start_dns_logs.bat || tshark.exe / ネットワークキャプチャのフィルタ付き起動を行った / udp port 53 || dumpcap.exe / network capture helper を起動した / -D -Z none,"この時間範囲では netconn_domain、remote_ip、remote_port を持つ通信先証拠は確認できませんでした。 || start_dns_logs.bat の中身そのものは観測できていません。 || dumpcap.exe は複数 PID で観測されていますが、同一コマンドラインの個別起動として記録されています。 || {'time': '2022-07-15 20:52:11', 'pid': 3652, 'ppid': 1612, 'process_name': 'cmd.exe', 'object': 'C:\\Users\\aalsahee\\Desktop\\start_dns_logs.bat', 'access': 'handle_request', 'source_stream': 'msft-security', 'why_excluded': '同一対象への別アクセスですが、file read の近傍証拠と重複するためコード列には追加していません。'}",,1.0,0.0,1.0,0.2777777777777778,13,6
chain_05_e03_python_simplehttpserver_network_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,8,shell_or_batch_execution:8; alert_reference:4; other:3; dns_capture_or_collection:1,ACTION_LOAD_MODULE:6; ACTION_CONNECTION_LISTEN:1; cbc-ngav-alerts 検知:1,cbc-edr:19; cbc-ngav:2,python.exe / ACTION_LOAD_MODULE / _socket.pyd || python.exe / ACTION_LOAD_MODULE / _ssl.pyd || python.exe / ACTION_LOAD_MODULE / select.pyd || python.exe / ACTION_LOAD_MODULE / dnsapi.dll,この範囲では python.exe の pid/ppid と command line の明細値は観測されていない。 || 親プロセスは parent_process_path / parent_command_line から cmd.exe と読めるが、実行ログとしての pid は未観測。 || alert は補助証拠としてのみ使用した。,,0.5,0.5,0.0,0.4166666666666667,14,8
chain_06_e04_python_simplehttpserver_network_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,4,other:9; network_service_or_http_server:4; shell_or_batch_execution:4; alert_reference:3,起動:1; network connection:1; file access:1; alert:1,cbc-edr:6; msft-security:2; cbc-ngav:2,python.exe / 起動 / python.exe || python.exe / network connection / 10.193.66.115:58199 || python.exe / file access / index.html || python.exe / alert / python.exe,process path は観測できていない。 || event_record_id、source_row_id はこの復元で利用できる観測値として提示されていない。 || network connection の方向性や詳細なセッション種別は確定できない。 || index.html の内容、提供元、利用目的は観測できていない。,,1.0,1.0,1.0,0.5,6,4
chain_07_e05_sublime_python_script_execution_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,1,shell_or_batch_execution:5; script_execution_chain:4; alert_reference:3,コマンドライン付きでプロセス起動:1,cbc-edr-alerts:5,cmd.exe / コマンドライン付きでプロセス起動 / python.exe,今回確認できたのは `plugin_host.exe -> cmd.exe -> python.exe` の実行連鎖までで、後続のファイル操作や通信は復元できなかった。 || `alert_reason` は観測できなかったため未使用。,,0.6,0.0,0.0,1.0,0,1
chain_09_e07_cmdexe_other_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,3,dns_capture_or_collection:8; shell_or_batch_execution:8; alert_reference:3; registry_persistence:2,子プロセスとして起動された:2; コマンドを実行してバッチファイルを起動した:1,sysmon:7,cmd.exe / コマンドを実行してバッチファイルを起動した / start_dns_logs.bat || tshark.exe / 子プロセスとして起動された / dumpcap.exe || dumpcap.exe / 子プロセスとして起動された,"`cmd.exe` から `explorer.exe` への接続は観測されたが、parent_pid は確認できなかった。 || `tshark.exe` と `dumpcap.exe` の command_line は観測できなかった。 || 追加の file / registry / network / DNS / browser 証拠は、提示された範囲では確認できなかった。 || {'time': '2022-07-16 15:07:46', 'description': '`cmd.exe` 自身のネットワーク接続は確認できなかった。'}",,0.3333333333333333,0.0,0.0,0.2222222222222222,7,3
chain_10_e07_discord_run_key_registry_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,1,registry_persistence:5; alert_reference:5,レジストリの問い合わせ:1,cbc-edr-alerts:1,reg.exe / レジストリの問い合わせ / Discord,"この統合結果は提示された入力 alert 断片の範囲に限定される。 || reg.exe の command_line、parent_process、parent_command_line、child_process は未確認のため null 扱いとした。 || 別 alert に現れる同時刻近傍の行は、観測証拠で接続できない限り code_sequence に含めていない。 || {'time': '2022-07-16T15:07:46.798Z', 'source_stream': 'cbc-edr-alerts', 'alert_id': 'FFAGQQZQRmOhg0clEA5V1g-2d17a2b0-5181-48b9-a612-ac16c641d342', 'reason': '同時刻近傍の persistence 系アラートだが、今回の入力範囲では reg.exe との親子関係、command_line、対象 object を観測証拠で確定できていない。'}",,0.3333333333333333,0.0,0.0,1.0,0,1
chain_11_e07_sublime_python_script_execution_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,3,alert_reference:6; shell_or_batch_execution:5; script_execution_chain:4; registry_persistence:2; other:1; dns_capture_or_collection:1,起動:2; レジストリ値への操作:1,cbc-edr:7,cmd.exe / 起動 / python.exe || python.exe / 起動 / C:\Users\aalsahee\Documents\hello.py || python.exe / レジストリ値への操作 / HKLM\System\CurrentControlSet\services\CbDefense\MachineGuid,"提示された観測情報では、`900` と `4020`、`1116` と `3984` の厳密な同一性は完全には断定できない。 || filemod、netconn、dns、browser_history の直接証拠は提示されていない。 || {'source_stream': 'cbc-edr-alerts', 'timestamp': '2022-07-16T14:57:25.919Z', 'alert_id': 'CFnKBKLTv6hUkBGFobRdg-565642', 'event_record_id': None, 'field': 'alert_pid', 'value': '900', 'reason': 'CBC alert の補助証拠であり、単独では code step にしない。'} || {'source_stream': 'cbc-edr-alerts', 'timestamp': '2022-07-16T14:57:25.919Z', 'alert_id': 'CFnKBKLTv6hUkBGFobRdg-565642', 'event_record_id': None, 'field': 'alert_pid', 'value': '4020', 'reason': 'CBC alert の補助証拠であり、単独では code step にしない。'}",,0.7777777777777778,0.6666666666666666,0.2,0.6666666666666666,3,3
chain_12_e08_python_simplehttpserver_network_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,7,network_service_or_http_server:10; alert_reference:3; other:2; shell_or_batch_execution:1,Python 標準ライブラリの read:4; python.exe を SimpleHTTPServer として起動:1; ネットワーク接続:1; ファイル read:1,audit_logs:6; sysmon:3,c:\python27\python.exe / python.exe を SimpleHTTPServer として起動 / python.exe || c:\python27\python.exe / ネットワーク接続 / 10.193.66.115:39277 || c:\python27\python.exe / ファイル read / C:\Users\aalsahee\index.html || c:\python27\python.exe / Python 標準ライブラリの read / C:\Python27\Lib\BaseHTTPServer.py,event_record_id、source_row_id、parent_pid、parent_command_line は提示された観測値では確認できなかったため null のままにした。 || 同時刻近傍の追加行や child process の有無は、この統合結果では確認できていない。 || cbc-ngav-alerts の alert_name/reason は補助証拠としてのみ扱い、操作名としては採用していない。,,1.0,1.0,1.0,0.2857142857142857,15,7
chain_13_e09_dns_packet_capture_batch_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,2,shell_or_batch_execution:7; dns_capture_or_collection:6; alert_reference:3; other:2,bat ファイルを /c で起動した:1; UDP/53 を対象にパケットキャプチャを起動した:1,cbc-edr-alerts:4,c:\windows\system32\cmd.exe / bat ファイルを /c で起動した / C:\Users\aalsahee\Desktop\start_dns_logs.bat || c:\program files\wireshark\tshark.exe / UDP/53 を対象にパケットキャプチャを起動した / udp port 53,start_dns_logs.bat の内部コマンド列、実行結果、生成物は未観測。 || この回答は観測された親子関係と command line のみに基づく。 || 意図、正当性、悪性は判定していない。,,0.6666666666666666,0.0,0.25,0.6666666666666666,2,2
chain_14_e09_python_simplehttpserver_network_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,6,network_service_or_http_server:8; shell_or_batch_execution:7; other:3; alert_reference:2,起動され、SimpleHTTPServer を実行した:1; ネットワーク関連モジュールをロードした:1; 暗号化通信関連モジュールをロードした:1; 入出力多重化関連モジュールをロードした:1; ネットワーク待受けに関する観測があった:1; 同時刻近傍で特定 IP との通信に関する観測があった:1,cbc-edr:10,python.exe / 起動され、SimpleHTTPServer を実行した / python.exe || python.exe / ネットワーク関連モジュールをロードした / c:\python27\dlls\_socket.pyd || python.exe / 暗号化通信関連モジュールをロードした / c:\python27\dlls\_ssl.pyd || python.exe / 入出力多重化関連モジュールをロードした / c:\python27\dlls\select.pyd,今回確認できた範囲では filemod、regmod、child process の明示的証拠は見つかっていません。 || python.exe の raw path は観測値として提示されていないため null です。 || event_record_id と alert_id は、確認できた各行で提示されていないため null です。,,1.0,1.0,1.0,0.3333333333333333,12,6
chain_15_e10_python_simplehttpserver_network_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,2,network_service_or_http_server:4; shell_or_batch_execution:3; alert_reference:3; registry_persistence:1,network connection create:1; network connection established:1,cbc-edr:6,python.exe / network connection create / 10.193.66.115:54869 || python.exe / network connection established / 10.193.66.115:54869,この時間帯では、python.exe に直接結びつく file 操作や registry 操作は観測できませんでした。 || 親プロセス cmd.exe の直前の実行内容は、この出力で使える観測証拠としては確認できていません。 || alert は補助証拠として扱い、行動列の本体は network connection create / established の観測に基づいています。,,1.0,1.0,1.0,1.0,0,2
chain_16_e11_python_simplehttpserver_network_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,3,alert_reference:6; network_service_or_http_server:4; shell_or_batch_execution:2; other:2; registry_persistence:2,プロセス起動:1; ネットワークサーバとして扱われた通知:1; ネットワーク接続:1,cbc-edr:5; cbc-ngav:1,c:\python27\python.exe / プロセス起動 / cmd.exe || python.exe / ネットワークサーバとして扱われた通知 / python.exe || c:\python27\python.exe / ネットワーク接続 / 10.193.66.115,"database 上で確認できた証拠は限定的で、parent_command_line、child_process、file/registry 操作は未確認。 || alert_id 536b5958-4685-91c1-6a24-2cdde3df3a70 は補助証拠としてのみ使用した。 || network 接続は確認できたが、netconn_domain は未確認。 || {'source_stream': 'cbc-edr', 'timestamp': '2022-07-17 14:38:07', 'event_record_id': None, 'alert_id': None, 'description': 'parent_command_line が空で観測されたが、追加の親起動証拠は得られていない。'}",,1.0,1.0,1.0,0.6666666666666666,3,3
chain_17_e12_python_simplehttpserver_network_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,2,network_service_or_http_server:3; shell_or_batch_execution:3; other:2; alert_reference:2; registry_persistence:1,プロセス起動:1; アラート発生:1,cbc-ngav:7,c:\python27\python.exe / プロセス起動 / python.exe || python.exe / アラート発生 / python.exe,cmd.exe の親プロセスは確認できていない。 || python.exe の子プロセスは確認できていない。 || 追加のファイル操作、レジストリ操作は確認できていない。,,0.8333333333333334,0.5,1.0,0.8333333333333334,1,2
chain_18_e13_dns_packet_capture_batch_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,3,dns_capture_or_collection:8; shell_or_batch_execution:6; other:2; alert_reference:2,プロセス起動:3,sysmon:10,cmd.exe / プロセス起動 / cmd.exe || tshark.exe / プロセス起動 / tshark.exe || dumpcap.exe / プロセス起動 / dumpcap.exe,"`start_dns_logs.bat` の内部内容は観測できていない。 || `dumpcap.exe` の pid、command_line、書き込み先ファイルはこの範囲では確認できない。 || filemod / regmod / netconn の追加証拠はこの応答で観測できていない。 || {'source_stream': 'browser_history', 'timestamp': '2022-07-17 21:00:00', 'reason': 'この時刻近傍で該当する観測証拠は確認されなかった。'}",,1.0,1.0,1.0,0.3333333333333333,6,3
chain_19_e13_python_simplehttpserver_network_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,0,alert_reference:3; other:2,,,,今回の提示情報では、python.exe に紐づく観測ログの実体として、pid、ppid、command_line、parent_process_name、parent_process_path、parent_command_line、event_record_id が確認できなかった。 || そのため、実行チェーンや network server 行動を code_steps と code_sequence に復元できるだけの観測証拠が不足している。 || CBC NGAV アラートは補助証拠としてのみ扱い、alert_name を行動列に変換していない。,,0.0,0.0,0.0,,0,0
chain_21_e15_python_simplehttpserver_network_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,3,network_service_or_http_server:3; shell_or_batch_execution:3; alert_reference:3; other:2; dns_capture_or_collection:1,起動され、SimpleHTTPServer を指定して実行された:1; ネットワーク待受けが観測された:1; network server として観測された:1,cbc-edr:6; cbc-ngav:2,python.exe / 起動され、SimpleHTTPServer を指定して実行された / python.exe || python.exe / ネットワーク待受けが観測された / 10.193.66.115 || python.exe / network server として観測された / python.exe,この範囲では filemod、regmod、child process、DNS、browser history の追加証拠は確認できなかった。 || 13:29:20 の alert 行は python.exe と時間的に近いが、pid が null のため前後行との機械的な同一性は直接は証明できない。,,1.0,1.0,1.0,0.6666666666666666,3,3
chain_22_e16_python_simplehttpserver_network_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,2,network_service_or_http_server:4; shell_or_batch_execution:3; other:3; alert_reference:2; registry_persistence:1,起動:1; ネットワークサーバとして観測:1,msft-security:4; cbc-ngav:3; sysmon:2,python.exe / 起動 / cmd.exe || python.exe / ネットワークサーバとして観測 / 10.193.66.115:58211,今回の範囲では `python.exe` の子プロセスは確認できない。 || 今回の範囲では file / registry 操作は確認できない。 || `parent_command_line` は観測されていないため null のまま保持した。 || `event_record_id` は提示された観測から確認できなかったため null とした。,,1.0,1.0,1.0,1.0,0,2
chain_23_e17_python_simplehttpserver_network_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,2,network_service_or_http_server:4; shell_or_batch_execution:3; alert_reference:2; registry_persistence:1; dns_capture_or_collection:1; other:1,プロセス起動とサーバー実行:1; ネットワーク接続:1,cbc-ngav:6,python.exe / プロセス起動とサーバー実行 / python.exe || python.exe / ネットワーク接続 / 10.193.66.115:41345,cmd.exe のさらに上位の親プロセスは未確認です。 || python.exe の子プロセス、ファイル変更、レジストリ変更、DNS、browser_history との関連は確認されていません。 || parent_command_line は観測されていません。,,1.0,1.0,1.0,1.0,0,2
chain_24_e18_cmdexe_other_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,0,alert_reference:8; shell_or_batch_execution:2; other:1,,,,"入力として与えられた CBC alert 以外の実ログ証拠（command_line、parent_process、child_process、object）が確認できていないため、観測された code_steps を復元できない。 || 同一 alert_id に紐づく複数 PID は確認できるが、実際のプロセス生成連鎖は未検証である。 || stage1 の起点情報のみでは、コード行動列の断定に必要な対象操作が不足している。 || {'value': 'PID 5576', 'reason': 'alert 由来の補助情報であり、実 command_line や親子関係の観測証拠が未提示のため、独立した code step にはできない。'}",,0.0,0.0,0.0,,0,0
chain_25_e18_dns_packet_capture_batch_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,6,dns_capture_or_collection:11; shell_or_batch_execution:7; alert_reference:7; boundary_exclusion:4; other:1,起動された:2; DLL を読み込んだ:2; バッチファイルを起動した:1; デバイスドライバ参照が観測された:1,cbc-edr:15; sysmon:2,cmd.exe / バッチファイルを起動した / C:\Users\aalsahee\Desktop\start_dns_logs.bat || tshark.exe / 起動された / tshark.exe || dumpcap.exe / 起動された / dumpcap.exe || tshark.exe / DLL を読み込んだ / c:\program files\wireshark\comerr32.dll,"この統合結果は、提示された調査結果の範囲に基づく。追加の生ログ全件は参照できていないため、DLL ロードや補助イベントは代表例のみを採用した。 || `tshark.exe` と `dumpcap.exe` の間にある詳細な実行意図や通信先は、この証拠だけでは断定していない。 || `alert_name` は supporting evidence としてのみ使用し、code_sequence には含めていない。 || {'source_stream': 'cbc-edr', 'timestamp': '2022-07-18 21:04:13', 'event_record_id': None, 'alert_id': None, 'pid': 6072, 'ppid': 6028, 'object': 'c:\\program files\\wireshark\\k5sprt32.dll', 'why_excluded': '近傍の DLL ロードだが、コード行動列の主要な step としては重複的で、代表例以外は省略した。'}",,1.0,1.0,1.0,0.2777777777777778,13,6
chain_26_e18_python_simplehttpserver_network_chain,gpt-5.4-mini,stage1,replicate_01,formal_23_chain_2rep_20260612,parsed_json,2,alert_reference:3; network_service_or_http_server:2; shell_or_batch_execution:2; other:1; registry_persistence:1,Python 2 系の SimpleHTTPServer を起動した:1; network server として検知された:1,cbc-edr:3; cbc-ngav:2,c:\python27\python.exe / Python 2 系の SimpleHTTPServer を起動した / python -m SimpleHTTPServer || python.exe / network server として検知された,この範囲では、追加の子プロセス、ファイル操作、レジストリ操作、外部ネットワーク接続先は確認できなかった。 || alert 名称や理由は補助証拠として扱い、操作列には反映していない。,,1.0,0.5,1.0,0.5,3,2
chain_01_e01_dns_packet_capture_batch_chain,gpt-5.4-mini,stage2,replicate_01,formal_23_chain_2rep_20260612,parsed_json,3,shell_or_batch_execution:7; alert_reference:6; dns_capture_or_collection:5; other:1,バッチファイルを起動:2; プロセスを起動:1,sysmon:5,cmd.exe / バッチファイルを起動 / run_http_server.bat || cmd.exe / バッチファイルを起動 / start_dns_logs.bat || tshark.exe / プロセスを起動 / dumpcap.exe,"この統合結果は前段の調査要約に基づくため、PID/PPID、event_record_id、alert_id の生値がここでは欠落している。 || filemod、regmod、netconn の個別イベントは本結果では chain 接続を確証できる範囲に限って扱った。 || CBC alert は補助証拠としてのみ扱い、alert_name や alert_reason を実行内容として解釈していない。 || {'source_stream': 'cbc-edr-alerts', 'timestamp': None, 'event_record_id': None, 'description': 'cmd.exe /c に関する警告表示は近傍証拠として存在するが、実行系列の復元に必要な観測コマンドライン以外は code_sequence に含めない。'}",,1.0,0.6666666666666666,1.0,0.5555555555555556,4,3
chain_02_e01_python_simplehttpserver_network_chain,gpt-5.4-mini,stage2,replicate_01,formal_23_chain_2rep_20260612,parsed_json,5,other:7; network_service_or_http_server:4; shell_or_batch_execution:2; alert_reference:2; registry_persistence:1,ネットワーク接続:3; プロセス起動:1; ネットワーク待受:1,cbc-edr:13,python.exe / プロセス起動 / python.exe || python.exe / ネットワーク待受 / 0.0.0.0:0 || python.exe / ネットワーク接続 / 10.193.66.115:37913 || python.exe / ネットワーク接続 / 10.193.66.115:49713,観測できたのは process 起動と network 関連のみで、file / registry の操作は未復元。 || child process spawn の実証がないため、下流のコード行動列は確定できない。 || source_stream は統合上 `cbc-edr / cbc-ngav` とまとめたが、生ログの個別行が提示されていないため event_record_id は null のままとした。 || host WIN-32-H1 の `pid=3396` の時間帯に childproc_name を伴う spawn 行は 0 件だった。,,1.0,1.0,1.0,0.8,3,5
chain_04_e03_dns_packet_capture_batch_chain,gpt-5.4-mini,stage2,replicate_01,formal_23_chain_2rep_20260612,parsed_json,2,shell_or_batch_execution:10; dns_capture_or_collection:6; other:2; alert_reference:1,バッチファイルを起動した:1; 子プロセスとして起動された:1,cbc-edr-alerts:11,c:\windows\system32\cmd.exe / バッチファイルを起動した / c:\users\aalsahee\desktop\start_dns_logs.bat || c:\program files\wireshark\tshark.exe / 子プロセスとして起動された / tshark.exe,start_dns_logs.bat の内部処理は未観測である。 || filemod、regmod、netconn の直接証拠は確認できていない。 || CBC alert は補助証拠としてのみ扱うべきだが、今回の統合対象として追加の alert 行は確認していない。 || コード行動列は、親子関係と command line で直接接続できた観測のみで構成した。,,1.0,0.0,1.0,0.5,3,2
chain_05_e03_python_simplehttpserver_network_chain,gpt-5.4-mini,stage2,replicate_01,formal_23_chain_2rep_20260612,parsed_json,3,other:6; shell_or_batch_execution:4; network_service_or_http_server:2; alert_reference:2; registry_persistence:1,起動:1; DLL/モジュールのロード関連動作:1; ネットワーク待受:1,...:15,python.exe / 起動 / python.exe || python.exe / DLL/モジュールのロード関連動作 / C:\Windows\System32\python27.dll || python.exe / ネットワーク待受 / ACTION_CONNECTION_LISTEN,"source_stream、event_record_id、alert_id の具体値は今回の統合入力に含まれていないため、保持欄はプレースホルダ相当の扱いになっている。 || 観測できた内容のみを要約しており、ファイル作成、外向き通信、レジストリ変更、子プロセス生成は確定していない。 || CBC alert は本入力の復元根拠としては使用していない。 || {'time': '2022-07-15 20:50:00-2022-07-15 20:55:00', 'source_stream': '...', 'evidence': 'C:\\Windows\\System32\\ctiuser.dll', 'reason': 'python.exe の行動列を直接示す親子関係、コマンド、対象操作としてはこの入力では接続根拠が不足している。'}",,1.0,1.0,1.0,0.6666666666666666,3,3
chain_06_e04_python_simplehttpserver_network_chain,gpt-5.4-mini,stage2,replicate_01,formal_23_chain_2rep_20260612,parsed_json,3,network_service_or_http_server:4; shell_or_batch_execution:4; other:4; alert_reference:1,プロセス起動:1; ファイル参照:1; ネットワーク接続:1,msft-security:8,python.exe / プロセス起動 / python.exe || python.exe / ファイル参照 / index.html || python.exe / ネットワーク接続 / 10.193.66.115:58199,`python.exe` の子プロセス作成はこの範囲では確認できませんでした。 || `python.exe` の実行ファイルの raw path は観測値として明示されていないため null です。 || 時刻の中心は 2022-07-16 13:09:01 で、入力の 2022-07-16 13:05:00 は探索起点です。,,1.0,1.0,1.0,0.6666666666666666,3,3
