reviewed_at_utc,replicate,model,stage,instance_id,chain_id,run_json,gold_file,evaluation_unit,review1_pass,review2_pass,two_review_adoptable,gold_step_count,candidate_step_count,recall_hits,recall_total,recall,precision_hits,precision_total,precision,behavior_sequence_order_hits,behavior_sequence_order_total,behavior_sequence_order,reviewer_a_source,reviewer_b_source,review_summary,dataset_label,stage_label,chain_type,framework_group,expected_behavior_category,evaluable_chain
2026-06-13T03:03:33.453806+00:00,replicate_01,gpt-5.4-mini,stage1,chain_10_e07_discord_run_key_registry_chain_stage1,chain_10_e07_discord_run_key_registry_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_10_e07_discord_run_key_registry_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,3,1,0,3,0.0,0,1,0.0,0,3,0.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a16_batch_20260613T025647Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b16_batch_20260613T025647Z_8.jsonl,候補はreg.exeのRunキー照会を1件挙げるが、証拠がcbc-edr-alertsのみであり、CBCアラート単独は一致不可。非アラートの親子関係・コマンド・レジストリ対象の整合証拠がないため一致なし。,gpt-5.4-mini_2complete_reps,alert_clue,discord_run_key_registry_chain,persistence_registry_run_key,discord_run_key_registry_chain,True
2026-06-13T03:08:20.264396+00:00,replicate_01,gpt-5.4-mini,stage1,chain_11_e07_sublime_python_script_execution_chain_stage1,chain_11_e07_sublime_python_script_execution_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_11_e07_sublime_python_script_execution_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,6,3,0,6,0.0,0,3,0.0,0,6,0.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_c16_batch_20260613T025647Z_conflict_sublime_2.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_d16_batch_20260613T025647Z_conflict_sublime_2.jsonl,候補はalert時刻14:57:25のplugin_host→cmd→python風の実行とレジストリ操作を採用しているが、goldの非alert証拠は14:55:12のplugin_host→cmd.exe /c python hello.py→python起動連鎖、および14:56:10のpip install xmltodictである。コマンド文字列は一部近いものの時刻と根拠行が一致せず、CBC alert由来のpid/時刻だけでは一致扱いできない。レジストリ操作もgoldのpip手順とは別行動。,gpt-5.4-mini_2complete_reps,alert_clue,sublime_python_script_execution_chain,script_execution_chain,sublime_python_script_execution_chain,True
2026-06-13T03:14:05.890805+00:00,replicate_01,gpt-5.4-mini,stage1,chain_12_e08_python_simplehttpserver_network_chain_stage1,chain_12_e08_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_12_e08_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,7,2,2,1.0,2,7,0.2857142857142857,2,2,1.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a17_batch_20260613T030834Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b17_batch_20260613T030834Z_8.jsonl,候補S1は2022-07-16 18:35:08のpython -m SimpleHTTPServer起動、S2は同プロセスの10.193.66.115:39277ネットワーク挙動としてgold 2手順に対応する。S3以降のindex.htmlやPython標準ライブラリreadはgold外で、.py file_read単独は実行として数えない。,gpt-5.4-mini_2complete_reps,alert_clue,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T03:14:05.890805+00:00,replicate_01,gpt-5.4-mini,stage1,chain_13_e09_dns_packet_capture_batch_chain_stage1,chain_13_e09_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_13_e09_dns_packet_capture_batch_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,5,2,0,5,0.0,0,2,0.0,0,5,0.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a17_batch_20260613T030834Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b17_batch_20260613T030834Z_8.jsonl,候補S1とS2はいずれもcbc-edr-alerts由来で、時刻もgoldの非alert 21:08台ではなく21:12台である。CBC alert単独は数えず、DNS batch実行やtshark派生の非alert証拠との厳密な時刻・親子対応もないため一致なし。,gpt-5.4-mini_2complete_reps,alert_clue,dns_packet_capture_batch_chain,collection_or_tool_invocation,dns_packet_capture_batch_chain,True
2026-06-13T03:36:53.540443+00:00,replicate_01,gpt-5.4-mini,stage1,chain_14_e09_python_simplehttpserver_network_chain_stage1,chain_14_e09_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_14_e09_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,6,2,2,1.0,2,6,0.3333333333333333,2,2,1.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_c18_batch_20260613T031548Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_d18_batch_20260613T031548Z_8.jsonl,S1は2022-07-16 21:17:10のpython -m SimpleHTTPServer実行とcmd.exe親の非アラート証拠でgold S01に一致。S5は同じプロセス/コマンド文脈の待受観測でgold S02に一致。S2-S4はモジュールロード、S6は関連IPのみで余剰。,gpt-5.4-mini_2complete_reps,alert_clue,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T03:36:53.540443+00:00,replicate_01,gpt-5.4-mini,stage1,chain_15_e10_python_simplehttpserver_network_chain_stage1,chain_15_e10_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_15_e10_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,2,1,2,0.5,1,2,0.5,1,2,0.5,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_c18_batch_20260613T031548Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_d18_batch_20260613T031548Z_8.jsonl,S1は2022-07-17 13:31:11の10.193.66.115:54869への非アラート接続生成でgold S02に一致。S2は同一接続のestablished重複で、SimpleHTTPServer起動gold S01を独立行動としては復元していない。,gpt-5.4-mini_2complete_reps,alert_clue,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T03:36:53.540443+00:00,replicate_01,gpt-5.4-mini,stage1,chain_16_e11_python_simplehttpserver_network_chain_stage1,chain_16_e11_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_16_e11_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,3,2,2,1.0,2,3,0.6666666666666666,2,2,1.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_c18_batch_20260613T031548Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_d18_batch_20260613T031548Z_8.jsonl,S1は2022-07-17 14:38:07のpython -m SimpleHTTPServer起動とcmd.exe親の非アラート証拠でgold S01に一致。S3は同時刻の10.193.66.115:51647接続でgold S02に一致。S2はCBC alert通知のみなので不一致。,gpt-5.4-mini_2complete_reps,alert_clue,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T03:44:54.994332+00:00,replicate_01,gpt-5.4-mini,stage1,chain_17_e12_python_simplehttpserver_network_chain_stage1,chain_17_e12_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_17_e12_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,2,1,2,0.5,1,2,0.5,1,2,0.5,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a19_batch_20260613T033821Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b19_batch_20260613T033821Z_8.jsonl,code_stepsは2件。S1は同一コマンド、親cmd.exe、同一リモートポート文脈でSimpleHTTPServer起動に一致。S2はCBC NGAV alertのみで、非アラートのnetwork server/接続ステップとしては数えない。,gpt-5.4-mini_2complete_reps,alert_clue,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T03:44:54.994332+00:00,replicate_01,gpt-5.4-mini,stage1,chain_18_e13_dns_packet_capture_batch_chain_stage1,chain_18_e13_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_18_e13_dns_packet_capture_batch_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,3,0,2,0.0,0,3,0.0,0,2,0.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a19_batch_20260613T033821Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b19_batch_20260613T033821Z_8.jsonl,code_stepsは3件だが、cmd/start_dns_logs.bat、tshark、dumpcapはいずれも21:04:50のSysmon文脈。goldは21:02:01/21:01:59のCBC非アラート文脈であり、DNSキャプチャの隣接時刻は非一致とした。,gpt-5.4-mini_2complete_reps,alert_clue,dns_packet_capture_batch_chain,collection_or_tool_invocation,dns_packet_capture_batch_chain,True
2026-06-13T03:44:54.994332+00:00,replicate_01,gpt-5.4-mini,stage1,chain_19_e13_python_simplehttpserver_network_chain_stage1,chain_19_e13_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_19_e13_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,0,0,2,0.0,0,0,,0,2,0.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a19_batch_20260613T033821Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b19_batch_20260613T033821Z_8.jsonl,output_textは解析可能だがcode_stepsは空。goldにはSimpleHTTPServer起動と10.193.66.115:59277の非アラート接続確立の2件があるため、recall/orderは0、precision_totalは0。,gpt-5.4-mini_2complete_reps,alert_clue,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T03:54:07.813756+00:00,replicate_01,gpt-5.4-mini,stage1,chain_21_e15_python_simplehttpserver_network_chain_stage1,chain_21_e15_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_21_e15_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,3,2,2,1.0,2,3,0.6666666666666666,2,2,1.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a20_batch_20260613T034830Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b20_batch_20260613T034830Z_8.jsonl,S1 は C21-S01、S2 は 10.193.66.115:49187 の非アラートネットワーク証拠として C21-S02 に一致する。S3 は CBC alert 行動の記述であり非アラート金標準には一致しない。,gpt-5.4-mini_2complete_reps,alert_clue,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T03:54:07.813756+00:00,replicate_01,gpt-5.4-mini,stage1,chain_22_e16_python_simplehttpserver_network_chain_stage1,chain_22_e16_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_22_e16_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,2,1,2,0.5,1,2,0.5,1,2,0.5,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a20_batch_20260613T034830Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b20_batch_20260613T034830Z_8.jsonl,S1 は 2022-07-18 17:46:07 の python -m SimpleHTTPServer 起動で C22-S01 に一致する。S2 は CBC alert 時刻 17:46:21 に寄った記述で、金標準の 17:46:07 の非アラート接続証拠と同一とは扱えず C22-S02 には一致しない。,gpt-5.4-mini_2complete_reps,alert_clue,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T04:01:58.850045+00:00,replicate_01,gpt-5.4-mini,stage1,chain_23_e17_python_simplehttpserver_network_chain_stage1,chain_23_e17_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_23_e17_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,2,2,2,1.0,2,2,1.0,2,2,1.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a21_batch_20260613T035430Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b21_batch_20260613T035430Z_8.jsonl,S1はpython.exeがcmd.exe配下でpython -m SimpleHTTPServerとして起動した非アラート根拠付き挙動でC23-S01に一致。S2は同一PID/時刻/コマンドの10.193.66.115:41345接続でC23-S02に一致。,gpt-5.4-mini_2complete_reps,alert_clue,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T04:01:58.850045+00:00,replicate_01,gpt-5.4-mini,stage1,chain_24_e18_cmdexe_other_chain_stage1,chain_24_e18_cmdexe_other_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_24_e18_cmdexe_other_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,3,0,0,3,0.0,0,0,,0,3,0.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a21_batch_20260613T035430Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b21_batch_20260613T035430Z_8.jsonl,output_text内のcode_stepsが空で、explorer.exeからcmd.exe起動、run_http_server.bat実行、python.exe派生のいずれも候補として復元されていない。,gpt-5.4-mini_2complete_reps,alert_clue,cmdexe_other_chain,command_shell_execution,cmdexe_other_chain,True
2026-06-13T04:01:58.850045+00:00,replicate_01,gpt-5.4-mini,stage1,chain_25_e18_dns_packet_capture_batch_chain_stage1,chain_25_e18_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_25_e18_dns_packet_capture_batch_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,3,6,0,3,0.0,0,6,0.0,0,3,0.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a21_batch_20260613T035430Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b21_batch_20260613T035430Z_8.jsonl,候補はstart_dns_logs.bat、tshark、dumpcapを示すが、時刻が21:04:13でgoldの20:59:14-20:59:17のcmd/tshark/pcap文脈と一致しない。近傍または別発生のDNS収集として扱い、DLLロードやドライバ参照もgoldステップには数えない。,gpt-5.4-mini_2complete_reps,alert_clue,dns_packet_capture_batch_chain,collection_or_tool_invocation,dns_packet_capture_batch_chain,True
2026-06-13T04:08:48.562804+00:00,replicate_01,gpt-5.4-mini,stage1,chain_26_e18_python_simplehttpserver_network_chain_stage1,chain_26_e18_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage1/chain_26_e18_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,2,0,2,0.0,0,2,0.0,0,2,0.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a22_batch_20260613T040213Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b22_batch_20260613T040213Z_8.jsonl,候補は21:04:41/21:04:45の別PID・別親cmd文脈で、金標準の20:59:18 python -m SimpleHTTPServerとは時刻と実行文脈が一致しない。2件目はCBC alert由来のネットワーク検知で非アラート根拠としては採用不可。,gpt-5.4-mini_2complete_reps,alert_clue,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T02:49:46.437491+00:00,replicate_01,gpt-5.4-mini,stage2,chain_01_e01_dns_packet_capture_batch_chain_stage2,chain_01_e01_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage2/chain_01_e01_dns_packet_capture_batch_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,3,3,0,3,0.0,0,3,0.0,0,3,0.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a14_batch_20260613T024324Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b14_batch_20260613T024324Z_8.jsonl,候補は13:18:55のrun_http_server.bat/start_dns_logs.batおよびtshark/dumpcap推定で、金標準の13:13:01のstart_dns_logs.bat実行とtshark子プロセス生成とは時刻・文脈が一致しない。DNSキャプチャ系は近接または別時刻の同名行を一致扱いしないため全て不一致。,gpt-5.4-mini_2complete_reps,process_time_clue,dns_packet_capture_batch_chain,collection_or_tool_invocation,dns_packet_capture_batch_chain,True
2026-06-13T02:49:46.437491+00:00,replicate_01,gpt-5.4-mini,stage2,chain_02_e01_python_simplehttpserver_network_chain_stage2,chain_02_e01_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage2/chain_02_e01_python_simplehttpserver_network_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,5,0,2,0.0,0,5,0.0,0,2,0.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a14_batch_20260613T024324Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b14_batch_20260613T024324Z_8.jsonl,候補は13:15:00/13:15:09のpython -m SimpleHTTPServer起動とネットワーク待受・接続で、非アラート証拠はあるが、金標準の13:13:39、親cmdのrun_http_server.bat実行文脈と一致しない。SimpleHTTPServerはコマンド、親、時刻差を重視するため全候補不一致。,gpt-5.4-mini_2complete_reps,process_time_clue,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T02:49:46.437491+00:00,replicate_01,gpt-5.4-mini,stage2,chain_04_e03_dns_packet_capture_batch_chain_stage2,chain_04_e03_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage2/chain_04_e03_dns_packet_capture_batch_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,2,0,2,0.0,0,2,0.0,0,2,0.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a14_batch_20260613T024324Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b14_batch_20260613T024324Z_8.jsonl,候補は20:55:16のstart_dns_logs.bat起動とtshark子プロセスで、金標準は20:52:11のcmd /c start_dns_logs.batに限定される。同名コマンドでもDNSキャプチャ系は時刻・親子文脈が異なる近傍行を一致扱いしないため不一致。,gpt-5.4-mini_2complete_reps,process_time_clue,dns_packet_capture_batch_chain,collection_or_tool_invocation,dns_packet_capture_batch_chain,True
2026-06-13T02:56:33.002846+00:00,replicate_01,gpt-5.4-mini,stage2,chain_05_e03_python_simplehttpserver_network_chain_stage2,chain_05_e03_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage2/chain_05_e03_python_simplehttpserver_network_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,3,0,2,0.0,0,3,0.0,0,2,0.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a15_batch_20260613T024959Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b15_batch_20260613T024959Z_8.jsonl,候補は20:50:00または20:50-20:55の範囲証拠で、goldの20:52:08のSimpleHTTPServer起動およびexplorer→cmd→python生成とは時刻・親子関係・証拠粒度が合わない。モジュールロードや待受範囲だけではgold手順と一対一照合しない。,gpt-5.4-mini_2complete_reps,process_time_clue,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T02:56:33.002846+00:00,replicate_01,gpt-5.4-mini,stage2,chain_06_e04_python_simplehttpserver_network_chain_stage2,chain_06_e04_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage2/chain_06_e04_python_simplehttpserver_network_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,3,2,2,1.0,2,3,0.6666666666666666,2,2,1.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a15_batch_20260613T024959Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b15_batch_20260613T024959Z_8.jsonl,C1は13:09:01の`python  -m SimpleHTTPServer`起動、親cmd.exe、非アラート証拠でgold S01に一致。C3は同時刻の10.193.66.115:58199接続でgold S02に一致。C2のindex.htmlファイル参照はSimpleHTTPServer手順ではないため不一致。,gpt-5.4-mini_2complete_reps,process_time_clue,python_simplehttpserver_network_chain,network_service_behavior,python_simplehttpserver_network_chain,True
2026-06-13T02:56:33.002846+00:00,replicate_01,gpt-5.4-mini,stage2,chain_07_e05_sublime_python_script_execution_chain_stage2,chain_07_e05_sublime_python_script_execution_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage2/chain_07_e05_sublime_python_script_execution_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,10,3,0,10,0.0,0,3,0.0,0,10,0.0,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a15_batch_20260613T024959Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b15_batch_20260613T024959Z_8.jsonl,候補C1/C2はhelloworld.pyのplugin_host→cmd→python連鎖を非アラートで示すが時刻が13:25:00で、goldの13:23:29系や13:30:15系と一致しない。C3はPythonライブラリの.py/.pycファイル参照でありスクリプト実行手順として数えない。,gpt-5.4-mini_2complete_reps,process_time_clue,sublime_python_script_execution_chain,script_execution_chain,sublime_python_script_execution_chain,True
2026-06-13T03:03:33.453806+00:00,replicate_01,gpt-5.4-mini,stage2,chain_09_e07_cmdexe_other_chain_stage2,chain_09_e07_cmdexe_other_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-5.4-mini/stage2/chain_09_e07_cmdexe_other_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,2,1,2,0.5,1,2,0.5,1,2,0.5,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a16_batch_20260613T025647Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b16_batch_20260613T025647Z_8.jsonl,S1はDiscord親のcmd.exeがnvidia-smi.exeを/cで実行する非アラート証拠を含むため、goldのcmd実行行動の一方にだけ対応させた。1候補1gold制約によりDiscordがcmd.exeを子プロセスとして起動した別ステップまでは同時に数えない。S2のwinbrand.dll等モジュールロードはgold行動ではない。,gpt-5.4-mini_2complete_reps,process_time_clue,cmdexe_other_chain,command_shell_execution,cmdexe_other_chain,True
